3.687955758365452752e+00 2.396924542047532913e+00 1.283223618519728326e+01 1.879989532492077065e-01 -2.793180768880331732e-01 2.421793106666290107e+00
4.185404341769094927e+00 2.592468414444735192e+00 1.292114652405457775e+01 1.719096179149013637e-01 -2.508349158794830336e-01 2.406106842483053843e+00
5.055500780209776224e+00 2.853026244171692483e+00 1.298201423556000300e+01 1.270085470545493922e-01 -1.976750056164991443e-01 2.301626875824390961e+00
5.106290998269670034e+00 2.879542045671807049e+00 1.199360996731531870e+01 1.551393434855559139e-01 -1.318379147773921511e-01 2.363204778074672330e+00
4.699039264598673604e+00 2.808386873508793791e+00 1.115375341431860967e+01 2.684896366840205384e-01 -1.215862623539805121e-01 2.523606726148977852e+00
3.531034420450125388e+00 2.463171198730607525e+00 1.135132676310206001e+01 2.662038744017982683e-01 -1.733517386637891677e-01 1.710327768521398895e+00
2.722477198964508016e+00 2.332079806673385658e+00 1.175468877097325482e+01 2.198822346733759203e-01 -2.237045714042164013e-01 9.250257002046804455e-01
2.905567602927495052e+00 2.526492918053238057e+00 1.199206130847300678e+01 1.478823754678179059e-01 -2.148244473056142856e-01 9.105757753773279228e-01
3.147592266925246296e+00 2.562845119860955645e+00 1.217843417109967241e+01 1.063440005544559197e-01 -1.857342664922440600e-01 1.168288869999493329e+00
3.058498711018531324e+00 2.414517867533943818e+00 1.238451542853798770e+01 7.916943237771019437e-02 -1.598977504471700839e-01 1.495603046274819103e+00
2.756975234217927007e+00 2.127804626581394576e+00 1.256720780969729034e+01 7.362222205460063063e-02 -1.441886952251463239e-01 1.844177541627219030e+00
3.287901109081012407e+00 2.479772092969511288e+00 1.267623626807061576e+01 5.740023500866037187e-02 -1.197703775679922478e-01 1.958112549697540228e+00
4.126949419478879832e+00 2.967185231107810406e+00 1.269245389719653261e+01 1.433331712640419781e-02 -6.704891093442177930e-02 1.995395919053131406e+00
4.755676274919598434e+00 2.770935078738761437e+00 1.190950027430442226e+01 5.230193234499094790e-02 7.224295133986130546e-02 2.030485424808043948e+00
5.517257649839102385e+00 2.529034179529354720e+00 1.127927995963637997e+01 1.606780060005849053e-01 1.487072556246760158e-01 2.011834459609786574e+00
5.783461032447388739e+00 2.710984287315188812e+00 1.095700922376802922e+01 1.551093888669298759e-01 1.701194542679195232e-01 2.075201811883152558e+00
5.437997287936021884e+00 2.858392090858818513e+00 1.068304362152790610e+01 1.394770464172939428e-01 1.443068857851266817e-01 2.246469107062017745e+00
6.042780606765789209e+00 2.422891827368526485e+00 1.077236120719982004e+01 1.178866559434658401e-01 1.648055642749510774e-01 2.044055120788574875e+00
7.266649953693887554e+00 2.199003973986469518e+00 1.108155774067166099e+01 7.323715576395276039e-02 1.611943620354323592e-01 1.717370896674762060e+00
7.156527048279584413e+00 1.935675285248643407e+00 1.148832007203384897e+01 -7.549838881140767677e-03 1.006492606029402714e-01 1.814573719481984648e+00
6.370857295691894073e+00 1.770027412738105710e+00 1.185359450322059160e+01 -5.284525148717602455e-02 -1.677814963586699015e-02 2.055012242507818776e+00
6.144152367648014312e+00 1.964554055817692158e+00 1.216047803792139703e+01 -1.009243723967908485e-01 -1.192564605980038217e-01 2.162918296416120434e+00
6.151214857338025865e+00 2.231000877840355390e+00 1.240750992736587932e+01 -1.368012140518442554e-01 -2.006598262581125725e-01 2.216578914241814413e+00
5.376731875123000215e+00 2.932795699107778375e+00 1.206077703327402695e+01 -1.421994062800056025e-01 -2.483119021183779473e-01 1.564848769628643055e+00
4.836442897513192563e+00 3.941178620926075293e+00 1.162469752867253092e+01 -9.279952802311428051e-02 -2.986340223069303135e-01 9.001558421036714996e-01
5.296842792035140413e+00 4.650334752784268666e+00 1.124355679067869040e+01 -5.865250116221544519e-02 -2.524868933454184616e-01 7.376360914280298831e-01
5.258933791464958318e+00 4.293411959903822073e+00 1.101245389015786813e+01 1.467175226245341114e-02 -1.731427248909525596e-01 9.561935045833604985e-01
4.586616944511137106e+00 3.443421354255568723e+00 1.127958782870273424e+01 8.683100472896715383e-02 -1.657372606123718173e-01 1.342708988504574208e+00
4.344634142094095708e+00 3.210295613338267628e+00 1.168676437152187830e+01 9.533502875482681438e-02 -2.046264677782494990e-01 1.624253161819552371e+00
4.105689474926580651e+00 3.079448294760689819e+00 1.163668213179731659e+01 8.567397292585821056e-02 -1.732798611269880107e-01 1.892590198187111827e+00
3.654895152194091779e+00 2.735547236279777028e+00 1.152346681954644581e+01 1.163831520005896014e-01 -1.539638470006037818e-01 2.181598456647230844e+00
3.268364358049617557e+00 2.477140936729534726e+00 1.156318775850684943e+01 1.174188640476142159e-01 -1.469190197485016891e-01 2.425352730630245368e+00
3.081089901004465670e+00 2.422528916302671753e+00 1.168855000084379014e+01 9.569627581581399700e-02 -1.660695352072132369e-01 2.602444634616964514e+00
3.825338935176147981e+00 2.863553249781868093e+00 1.132428686665006801e+01 5.750638972841660285e-02 -9.810676147648128564e-02 2.536062509082611882e+00
4.806242505550271105e+00 3.083134315106965229e+00 1.083516746527281072e+01 3.917770538629319899e-02 -2.718879653972272603e-03 2.424043565055596261e+00
3.823592738576908623e+00 2.492334712603756941e+00 1.053091271878685653e+01 3.962112735170290889e-02 9.072208404268966575e-02 1.570014984319879625e+00
3.108380688243393308e+00 2.469722741327271986e+00 1.033803093399195383e+01 6.069377338251277787e-02 2.206329728464473394e-02 7.949358780593585028e-01
3.197162651232642538e+00 2.528358238851875939e+00 1.011696043532535683e+01 3.878138129717156879e-03 7.679885211590853356e-02 8.473981757831574591e-01
3.323399523179750403e+00 2.355949228362819614e+00 1.000329725309212670e+01 -1.247966625254448569e-03 1.071444107257786271e-01 1.135203960016185842e+00
4.128227605693440161e+00 2.047458092397751894e+00 1.038549738912441889e+01 -5.209584895597002552e-02 1.308193270905446681e-01 1.257351067501534470e+00
5.115801443367458567e+00 1.756191539570119531e+00 1.092488225675181823e+01 -1.264993563271678001e-01 1.059325884190023270e-01 1.327004484920534022e+00
5.355724367173938738e+00 1.735734811410210687e+00 1.084621492399295306e+01 -1.922039248139253420e-01 1.417796791396930267e-01 1.523348395994591487e+00
5.204340833269188948e+00 1.852743370694424740e+00 1.061199558695260770e+01 -2.007134060205549853e-01 1.188275705130451554e-01 1.760523091373221938e+00
5.107621189735552569e+00 2.127932101116548846e+00 1.064766488365280139e+01 -2.289987360440728370e-01 5.258498603580441522e-02 1.948658652874610819e+00
5.134414118827817397e+00 2.396887057478062744e+00 1.078469985767065964e+01 -2.610595889072788722e-01 -1.778032073405239055e-02 2.084214536851407562e+00
5.762158980457332547e+00 2.281653927259719161e+00 1.093744002106472379e+01 -2.832937531341500614e-01 -1.567102153033050893e-02 1.808460831561501614e+00
6.618302739246194832e+00 2.398338653282744648e+00 1.116790008993441496e+01 -3.056716489182337293e-01 -5.976348425034033740e-02 1.437170396093101044e+00
7.292340377153863074e+00 2.721874271565726033e+00 1.111685092920479967e+01 -3.383813157613634326e-01 -5.884073776486870022e-02 1.350596276913688110e+00
7.402751689950131109e+00 2.778637979787427881e+00 1.097053396235490830e+01 -3.318707822284486797e-01 -7.074438738805510773e-02 1.482088506440148556e+00
7.247461370617459764e+00 2.997422578634021839e+00 1.098266917131715559e+01 -3.182592645751753935e-01 -1.416593614432197779e-01 1.629980858571704605e+00
7.118114875856827339e+00 3.414218563670536888e+00 1.110023209309100700e+01 -3.118591996617626760e-01 -2.361447142816902045e-01 1.762402909785200755e+00
6.344010626783703977e+00 3.203789738082677196e+00 1.004068759894246377e+01 -2.626702860523107974e-01 -1.873422992117923513e-02 2.024937492501067915e+00
5.537520986535676037e+00 2.835699185845034442e+00 9.176943775625156619e+00 -1.587579080169940760e-01 -1.009878489089777176e-02 2.276370632349806300e+00
5.184328036289668873e+00 2.958792174825067622e+00 9.231097467499536080e+00 -1.766375544539789677e-01 -8.187672279035962397e-02 2.412884481854429275e+00
5.017058793307112907e+00 3.213854083270488271e+00 9.386619112639870366e+00 -2.119447513170877873e-01 -1.496446141758420723e-01 2.502688879951755041e+00
5.241309045606392658e+00 3.244690153670763966e+00 9.744390506902684379e+00 -2.478030666003661064e-01 -2.010452691990125551e-01 2.490043771015632235e+00
5.759934234808953946e+00 3.092239376176307175e+00 1.025621473483685264e+01 -2.877686477408659682e-01 -2.540052572601838587e-01 2.413559001417663996e+00
4.173976750048549178e+00 2.328938675342830944e+00 9.954914879943491002e+00 -2.908035063064274839e-01 -5.764528270761792861e-02 1.365907635812033227e+00
2.712118979141199926e+00 2.159856451162667224e+00 9.378464412563701558e+00 -2.290759132798423081e-01 -1.150288088693056654e-01 3.788699456215502970e-01
3.184996512839503247e+00 2.717629625088780809e+00 9.692478658547100778e+00 -2.672549659288009360e-01 -2.372459609711047857e-01 2.099013312213446891e-01
3.231818497210745988e+00 2.353493229019872679e+00 1.037851630468292541e+01 -3.068497177052448288e-01 -2.159419292159774906e-01 5.890938876147342462e-01
2.833080871578066429e+00 1.788677892232988453e+00 1.069884300565182400e+01 -2.962611518558210810e-01 -1.748225332335968663e-01 1.046030680498908350e+00
2.983367630333995546e+00 1.934073418311617942e+00 1.092556720055430297e+01 -2.930847377811359178e-01 -2.022004476753836988e-01 1.368302106301088283e+00
2.935819106949368429e+00 1.972600532418024466e+00 1.056262426910981134e+01 -2.935825253482120534e-01 -6.697338656096391007e-02 1.699439325399218159e+00
2.684289945693147494e+00 1.798424167778826854e+00 1.016656148841965823e+01 -2.707570758476116057e-01 1.088784335193043740e-02 2.034354725154120302e+00
3.165923056710115979e+00 2.068691649692517842e+00 1.041411354335452266e+01 -2.896090738441513546e-01 -6.691878022645808555e-02 2.145979993362504779e+00
4.316874950142516987e+00 2.293058071987253754e+00 1.083383291263071158e+01 -3.419623392372279080e-01 -1.116364101098722972e-01 2.086072947412802581e+00
4.741284798116789823e+00 2.297144302857653919e+00 1.087784525890532628e+01 -3.753613608509392408e-01 -9.847821706419174204e-02 2.159767659090323644e+00
4.523729073147130464e+00 2.496843421879778369e+00 1.083008858834231525e+01 -3.781440995586541343e-01 -1.236685934722845936e-01 2.330606922299200967e+00
3.091962218625348147e+00 1.972413004287500549e+00 1.112170552336585416e+01 -3.552348155330332102e-01 -8.161684259747248316e-02 1.494064390748641724e+00
1.926384000858319956e+00 1.539288751291051360e+00 1.152298669378732399e+01 -3.028711478508051558e-01 -1.222121460596944931e-01 6.802984515416496958e-01
2.083593459731507114e+00 1.713419578973737645e+00 1.132373932538806294e+01 -2.801710684473133206e-01 -3.943810404342734666e-02 6.658354546914574401e-01
2.462492594324544815e+00 1.845333258320105640e+00 1.098497508156625457e+01 -2.713458240727886217e-01 8.427511507014484593e-03 9.505910151380354556e-01
2.593019920249112431e+00 1.890981714949767190e+00 9.857107400278191989e+00 -2.781324585545347228e-01 2.561645869255735342e-01 1.288114054410935738e+00
2.469133316745056650e+00 1.729179718629046958e+00 8.756444430732546635e+00 -2.874532522326516126e-01 2.587371244297388406e-01 1.656094313779824967e+00
3.659556837788594752e+00 1.586405530433368405e+00 8.654829606203721326e+00 -3.399615441167919139e-01 2.432031402363938888e-01 1.661893964684410196e+00
5.388219825698084442e+00 1.155932322024022518e+00 8.938592145766932617e+00 -4.174264469829175872e-01 2.744910316168872599e-01 1.546706493647557856e+00
5.915908455302365532e+00 1.005914398893462014e+00 8.865258139004801308e+00 -4.953713628277843228e-01 2.344878048709934659e-01 1.646099694306267569e+00
5.752659523572056344e+00 1.319344114496743714e+00 4.954924671348306831e+00 -5.426469407108445164e-01 1.388844059682908250e-01 1.848985883956853149e+00
5.666028643863733727e+00 1.689698632526208000e+00 1.563585181820950076e-01 -5.628344502823774409e-01 9.492626900485506836e-02 2.000673104682459957e+00
5.825269580983131412e+00 2.010651541190416669e+00 -4.146610197060299541e+00 -5.801983303871575126e-01 5.700274660522841597e-02 2.076962852167803852e+00
5.917598648443608944e+00 2.430598777152640722e+00 -7.901784058735167093e+00 -6.055986077725602490e-01 7.435980624599547451e-02 2.153155515394177488e+00
5.696146358774468510e+00 2.819018405571657837e+00 -1.078204559921899097e+01 -6.288712098725122157e-01 6.382200739326959749e-02 2.275743295715545234e+00
3.905010441061711912e+00 2.278353786364293754e+00 -1.227577641186392121e+01 -6.378422969636988737e-01 1.438768669691253277e-01 1.338879353126502192e+00
2.271841080550337733e+00 1.876706343124421750e+00 -1.271359165817658265e+01 -6.150574143184095455e-01 1.410297838673588156e-01 3.095345410490473181e-01
2.008756145481099153e+00 1.794568964665183897e+00 -1.236192916333843073e+01 -6.039206857969855458e-01 1.249224614364447539e-01 2.415664343374919198e-01
1.879260585629785263e+00 1.432947557695921414e+00 -1.133016919797577415e+01 -6.058556361621734165e-01 1.153795983829123128e-01 6.492987649970496378e-01
2.061737311710982290e+00 1.511474466652863002e+00 -1.000183857192913450e+01 -6.074792153109325188e-01 1.079575880791742715e-01 1.006121759829766038e+00
2.226733354915590990e+00 1.661853920516246808e+00 -8.233294930653151766e+00 -6.082202556570841523e-01 7.706797612367211059e-02 1.357276153613174552e+00
2.266169676848074577e+00 1.725648266547441079e+00 -6.346538584010873230e+00 -6.000757097685380792e-01 1.116270562290414547e-01 1.692856854037185776e+00
2.405715032593545910e+00 1.916736612789637473e+00 -4.259022887362518439e+00 -5.887142402641927230e-01 8.685252502941545605e-02 1.960985931624584344e+00
2.485119075333460881e+00 2.051182393510749602e+00 -1.604172386261761840e+00 -5.726348777499749021e-01 -1.696666370268591628e-02 2.200816974323177799e+00
2.577354151953599182e+00 2.167604506093136596e+00 1.127452708146778892e+00 -5.383507756695340429e-01 -1.446381657884139027e-01 2.392801825685118455e+00
3.305088827355496139e+00 2.613018270479305905e+00 3.344307481528453696e+00 -4.940295037117624077e-01 -2.413680596938403145e-01 1.795548252673402345e+00
3.991468389314015930e+00 2.865477831580222734e+00 5.104632268378771265e+00 -4.602607959705944385e-01 -2.886193389528917130e-01 1.204644809305132291e+00
4.576382309878708199e+00 2.869228230959966819e+00 6.622699240315940372e+00 -4.290554866745468487e-01 -3.506058647307333520e-01 1.132136563438998156e+00
5.064867778900118189e+00 2.634308207645266187e+00 7.815333195647688136e+00 -3.934839241545401434e-01 -4.042693230952995598e-01 1.282224984525158540e+00
5.301613198540905181e+00 2.493614648460167338e+00 8.513548911295348631e+00 -3.495165647482852966e-01 -4.704108770356488778e-01 1.455234192835753282e+00
5.437601343046519098e+00 2.428765736080190418e+00 8.717899376167521197e+00 -2.985161797768467462e-01 -5.259611153645060710e-01 1.633990142029419834e+00
5.272705986269295764e+00 2.630510811759938061e+00 8.452284897985027357e+00 -2.403161177366003876e-01 -6.134819923079801729e-01 1.375268546817489002e+00
5.512575787864892440e+00 3.145569303186877441e+00 7.793134728625600971e+00 -1.755725293627756756e-01 -7.110453391621278652e-01 1.073035423842714442e+00
6.281279964939660232e+00 3.346501682439718461e+00 5.363239248867077258e+00 -1.382561945411251991e-01 -4.395861613255191980e-01 1.042235375852323731e+00
6.703505663598927633e+00 3.146703769667329897e+00 3.138643872055293826e+00 -1.805534492215056519e-01 -3.355289564449965845e-01 1.177833348215423515e+00
6.118876034281657716e+00 2.529368386370977717e+00 2.264663476462762226e+00 -2.117566761149923815e-01 -3.588402357076429516e-01 1.507217593710747927e+00
5.567132163354479246e+00 2.256349566077360702e+00 1.573835145765638543e+00 -2.086708825844367232e-01 -4.637723133145862930e-01 1.788726913362788107e+00
5.055226261159691425e+00 2.610846499330573778e+00 6.926292931012565379e-01 -1.875430974403310969e-01 -5.584408571161227908e-01 1.475452960311030903e+00
4.616385414264731146e+00 3.268642741951182540e+00 -2.135337654169047195e-01 -1.589579333264779237e-01 -6.613063914111093622e-01 1.043363718943878471e+00
4.528509298624557644e+00 3.253229906813579930e+00 -8.720068643197347313e-01 -1.316805412044660117e-01 -6.668809239775902453e-01 1.060016346173359159e+00
4.613113197747077621e+00 2.869497623146956666e+00 -1.259785094641196146e+00 -1.244581297044670409e-01 -6.900840544136196408e-01 1.285105737678460480e+00
4.537867854271768309e+00 2.712418880488018047e+00 -1.583984697215665038e+00 -1.165158871258421408e-01 -6.865780175518110262e-01 1.540063357048863990e+00
4.250556550126311173e+00 2.536316190129017656e+00 -1.732153999870718497e+00 -1.071137896076689439e-01 -6.892638057438708055e-01 1.820687556246087135e+00
4.527516421489927723e+00 2.632954183731020859e+00 -2.468988490164176319e+00 -1.043625460346344208e-01 -5.592964203853163507e-01 1.935821497825262139e+00
5.192102938283446711e+00 2.617319490821237604e+00 -3.099612487779761949e+00 -1.560956991564894925e-01 -4.854370673025544813e-01 1.954610113835930196e+00
5.542397258828271944e+00 2.509458646872960497e+00 -2.750322374047279528e+00 -2.096745169968098621e-01 -5.291689024564154575e-01 2.012262755209592857e+00
5.815881756269241087e+00 2.657604791744384354e+00 -1.952398282638671212e+00 -2.314863276669532621e-01 -6.255590212288187901e-01 2.058250489197242850e+00
4.274655432303951841e+00 2.270274430380721409e+00 -9.431281630088526047e-01 -2.254603329796484312e-01 -6.146963657094025590e-01 1.187587420283424677e+00
2.902809101126635483e+00 2.356245475028655001e+00 1.149204504433003482e-01 -1.874640856606696881e-01 -7.025279609755094024e-01 3.666085553617084436e-01
2.828399218119713510e+00 2.409237133828613597e+00 4.531596393053916039e-01 -1.434627295157120674e-01 -6.064701549856696960e-01 3.983474751718925067e-01
2.721495136265235093e+00 1.934159647085523792e+00 6.140060573661259014e-01 -1.717823791721336257e-01 -5.167533246511878398e-01 7.921361727901776728e-01
3.055025280564357626e+00 1.999067478114795904e+00 9.362738494221549690e-01 -2.032480770216849586e-01 -5.211359246419196012e-01 1.081683368486032082e+00
3.612435200645982114e+00 2.313465634062348730e+00 1.184621875843815841e+00 -2.235862983712812724e-01 -5.759037178076216179e-01 1.304740393605473114e+00
3.931633204459382469e+00 2.622116953883561585e+00 1.149042897618997028e+00 -2.434963996703781719e-01 -5.417011928426614942e-01 1.538188611394763594e+00
4.113571626946934678e+00 2.956026560356150412e+00 1.067401427153781501e+00 -2.827948704799617130e-01 -5.615234400712858509e-01 1.755650020120703925e+00
4.526858088461017005e+00 3.225556609955287257e+00 1.702886567591829881e+00 -2.942051676383346526e-01 -6.759746388146044005e-01 1.876659761277299499e+00
5.308564885277011314e+00 3.334111146409907800e+00 2.702854209781838879e+00 -2.775544152838138046e-01 -8.045959787883080194e-01 1.881251077569856989e+00
5.938297249573170511e+00 3.474084901683476279e+00 3.352089146552997612e+00 -2.569754761613589067e-01 -9.056325650678809236e-01 1.891403971958922181e+00
6.248080794794402593e+00 3.650758684133860843e+00 3.689953500997721125e+00 -2.313663592324012586e-01 -9.780302311308216590e-01 1.937789707833965647e+00
7.029533570728657033e+00 3.609054957083455584e+00 3.155909622262185632e+00 -2.229310988404404059e-01 -9.076385023626237780e-01 1.632456230106002604e+00
8.090848987692284666e+00 3.587214098560397968e+00 2.451761526484092180e+00 -2.886314593621377989e-01 -9.056425359449347123e-01 1.297342765252789576e+00
7.139971815326636495e+00 4.159844912350219026e+00 2.104302765848288459e+00 -3.216555634479539849e-01 -9.675847699154329629e-01 6.907571680777391254e-01
6.260517518104527390e+00 4.934507276388248265e+00 1.741520308777007919e+00 -2.770532598210138087e-01 -1.032120632951799788e+00 2.944030964361312730e-01
7.037793912423553344e+00 5.161146889276843730e+00 1.517866659230822535e+00 -2.429927313914095888e-01 -1.103988466819067149e+00 1.837926483755596418e-01
7.682036996322130662e+00 5.213985703376120995e+00 1.453320589595503698e+00 -2.278176394849018016e-01 -1.191578495714544328e+00 2.380051113631272974e-01
7.802576373472970062e+00 4.887740212077182456e+00 1.028351970194981257e+00 -2.166922083696422863e-01 -1.146813181970024687e+00 4.825732828148031617e-01
7.293090056024321477e+00 3.658829932744800395e+00 5.783179308763179982e-01 -2.558593320659989789e-01 -1.017735378587123485e+00 8.529396816704406525e-01
